transaction_id,date,category,subcategory,merchant,amount,type,payment_method,month,year,month_num,notes,month_label,is_overspend
TXN-01451,2024-02-03,Entertainment,Entertainment,AMC Theatres,38.01,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01434,2024-02-04,Groceries,Groceries,Walmart Grocery,64.28,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01444,2024-02-04,Utilities,Utilities,City Water Dept,65.89,Expense,Credit Card,2024-02,2024,2,,Feb 2024,True
TXN-01457,2024-02-06,Subscriptions,Subscriptions,Microsoft 365,11.93,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01437,2024-02-07,Dining Out,Dining Out,Local Bistro,16.2,Expense,Debit Card,2024-02,2024,2,,Feb 2024,True
TXN-01453,2024-02-07,Shopping,Shopping,TJ Maxx,53.85,Expense,Cash,2024-02,2024,2,,Feb 2024,False
TXN-01431,2024-02-07,Groceries,Groceries,Trader Joe's,58.65,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01454,2024-02-08,Subscriptions,Subscriptions,YouTube Premium,15.71,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01455,2024-02-08,Subscriptions,Subscriptions,Adobe CC,14.96,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01438,2024-02-08,Dining Out,Dining Out,Olive Garden,40.07,Expense,Credit Card,2024-02,2024,2,,Feb 2024,True
TXN-01446,2024-02-09,Utilities,Utilities,OG&E Electric,84.5,Expense,Cash,2024-02,2024,2,,Feb 2024,True
TXN-01432,2024-02-10,Groceries,Groceries,Walmart Grocery,48.11,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01440,2024-02-11,Dining Out,Dining Out,Chick-fil-A,29.75,Expense,Credit Card,2024-02,2024,2,,Feb 2024,True
TXN-01439,2024-02-11,Dining Out,Dining Out,Panda Express,54.8,Expense,Debit Card,2024-02,2024,2,,Feb 2024,True
TXN-01433,2024-02-13,Groceries,Groceries,Trader Joe's,66.94,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01449,2024-02-14,Entertainment,Entertainment,AMC Theatres,28.36,Expense,ACH Transfer,2024-02,2024,2,,Feb 2024,False
TXN-01430,2024-02-14,Groceries,Groceries,Kroger,65.98,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01436,2024-02-15,Dining Out,Dining Out,Starbucks,44.34,Expense,ACH Transfer,2024-02,2024,2,,Feb 2024,True
TXN-01445,2024-02-16,Utilities,Utilities,City Water Dept,75.92,Expense,Debit Card,2024-02,2024,2,,Feb 2024,True
TXN-01447,2024-02-18,Healthcare,Healthcare,Dentist Office,69.86,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01443,2024-02-18,Transportation,Transportation,Uber,56.39,Expense,ACH Transfer,2024-02,2024,2,,Feb 2024,False
TXN-01450,2024-02-19,Entertainment,Entertainment,Concert Hall,29.9,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01013,2024-02-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-02,2024,2,Bi-weekly paycheck,Feb 2024,False
TXN-01442,2024-02-22,Transportation,Transportation,Lyft,31.07,Expense,Cash,2024-02,2024,2,,Feb 2024,False
TXN-01458,2024-02-24,Savings,Savings,Ally Bank Savings,500.0,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01456,2024-02-26,Subscriptions,Subscriptions,Microsoft 365,10.0,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01429,2024-02-26,Groceries,Groceries,Whole Foods,59.15,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01452,2024-02-27,Shopping,Shopping,Amazon,51.12,Expense,Debit Card,2024-02,2024,2,,Feb 2024,False
TXN-01448,2024-02-28,Entertainment,Entertainment,Bowling Alley,20.66,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01435,2024-02-28,Dining Out,Dining Out,Olive Garden,19.92,Expense,Debit Card,2024-02,2024,2,,Feb 2024,True
TXN-01428,2024-02-28,Housing,Housing,Oakwood Apartments,1400.0,Expense,Credit Card,2024-02,2024,2,,Feb 2024,False
TXN-01466,2024-03-01,Groceries,Groceries,Walmart Grocery,57.17,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01463,2024-03-02,Groceries,Groceries,Aldi,55.32,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01459,2024-03-02,Housing,Housing,Oakwood Apartments,1400.0,Expense,Credit Card,2024-03,2024,3,,Mar 2024,True
TXN-01462,2024-03-04,Groceries,Groceries,Aldi,71.14,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01481,2024-03-06,Shopping,Shopping,H&M,63.55,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01487,2024-03-06,Savings,Savings,Ally Bank Savings,500.0,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,True
TXN-01465,2024-03-09,Groceries,Groceries,Kroger,62.63,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,False
TXN-01461,2024-03-09,Groceries,Groceries,Whole Foods,53.27,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01477,2024-03-12,Healthcare,Healthcare,Walgreens,82.75,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01472,2024-03-13,Transportation,Transportation,BP Gas,98.56,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,False
TXN-01483,2024-03-13,Subscriptions,Subscriptions,Microsoft 365,13.32,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01464,2024-03-13,Groceries,Groceries,Kroger,59.01,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01488,2024-03-14,Savings,Savings,Marcus Savings,500.0,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,True
TXN-01485,2024-03-15,Subscriptions,Subscriptions,Microsoft 365,15.03,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01482,2024-03-16,Shopping,Shopping,H&M,49.09,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,False
TXN-01479,2024-03-16,Entertainment,Entertainment,AMC Theatres,32.36,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01470,2024-03-16,Dining Out,Dining Out,Chick-fil-A,48.93,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01475,2024-03-17,Utilities,Utilities,ONG Gas,60.9,Expense,ACH Transfer,2024-03,2024,3,,Mar 2024,False
TXN-01480,2024-03-19,Entertainment,Entertainment,Bowling Alley,41.26,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01467,2024-03-20,Dining Out,Dining Out,Local Bistro,23.96,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01474,2024-03-20,Transportation,Transportation,Uber,32.08,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01014,2024-03-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-03,2024,3,Bi-weekly paycheck,Mar 2024,False
TXN-01460,2024-03-25,Housing,Housing,Oakwood Apartments,1400.0,Expense,Credit Card,2024-03,2024,3,,Mar 2024,True
TXN-01473,2024-03-25,Transportation,Transportation,Shell Gas,35.29,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01476,2024-03-26,Utilities,Utilities,AT&T Internet,79.65,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01478,2024-03-27,Entertainment,Entertainment,Bowling Alley,25.85,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01471,2024-03-27,Dining Out,Dining Out,Chipotle,32.7,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01484,2024-03-28,Subscriptions,Subscriptions,Spotify,14.11,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01468,2024-03-28,Dining Out,Dining Out,Olive Garden,35.21,Expense,Credit Card,2024-03,2024,3,,Mar 2024,False
TXN-01486,2024-03-29,Subscriptions,Subscriptions,Microsoft 365,15.31,Expense,Cash,2024-03,2024,3,,Mar 2024,False
TXN-01469,2024-03-29,Dining Out,Dining Out,Olive Garden,18.92,Expense,Debit Card,2024-03,2024,3,,Mar 2024,False
TXN-01501,2024-04-01,Dining Out,Dining Out,Chick-fil-A,33.07,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,True
TXN-01510,2024-04-01,Entertainment,Entertainment,AMC Theatres,31.91,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01496,2024-04-01,Dining Out,Dining Out,Local Bistro,32.23,Expense,Debit Card,2024-04,2024,4,,Apr 2024,True
TXN-01515,2024-04-04,Subscriptions,Subscriptions,YouTube Premium,12.38,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01518,2024-04-04,Subscriptions,Subscriptions,YouTube Premium,13.61,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,False
TXN-01509,2024-04-04,Entertainment,Entertainment,Concert Hall,22.52,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01512,2024-04-07,Shopping,Shopping,Best Buy,90.89,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,True
TXN-01494,2024-04-07,Groceries,Groceries,Aldi,53.73,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01520,2024-04-09,Savings,Savings,Marcus Savings,500.0,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,False
TXN-01495,2024-04-11,Groceries,Groceries,Kroger,44.82,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01493,2024-04-14,Groceries,Groceries,Aldi,56.27,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01508,2024-04-15,Healthcare,Healthcare,Dentist Office,91.35,Expense,Credit Card,2024-04,2024,4,,Apr 2024,False
TXN-01498,2024-04-16,Dining Out,Dining Out,Chick-fil-A,56.99,Expense,Credit Card,2024-04,2024,4,,Apr 2024,True
TXN-01514,2024-04-16,Shopping,Shopping,TJ Maxx,75.83,Expense,Debit Card,2024-04,2024,4,,Apr 2024,True
TXN-01491,2024-04-17,Groceries,Groceries,Kroger,59.87,Expense,Credit Card,2024-04,2024,4,,Apr 2024,False
TXN-01015,2024-04-19,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-04,2024,4,Bi-weekly paycheck,Apr 2024,False
TXN-01502,2024-04-19,Transportation,Transportation,BP Gas,1.0,Expense,Debit Card,2024-04,2024,4,,Apr 2024,True
TXN-01503,2024-04-20,Transportation,Transportation,Toll Authority,29.54,Expense,Debit Card,2024-04,2024,4,,Apr 2024,True
TXN-01489,2024-04-21,Housing,Housing,River Bend Rentals,1400.0,Expense,Credit Card,2024-04,2024,4,,Apr 2024,False
TXN-01499,2024-04-22,Dining Out,Dining Out,Olive Garden,18.11,Expense,Credit Card,2024-04,2024,4,,Apr 2024,True
TXN-01506,2024-04-22,Utilities,Utilities,ONG Gas,68.59,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,False
TXN-01517,2024-04-24,Subscriptions,Subscriptions,YouTube Premium,19.44,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01519,2024-04-24,Subscriptions,Subscriptions,Netflix,18.11,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01507,2024-04-24,Utilities,Utilities,OG&E Electric,79.32,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,False
TXN-01511,2024-04-24,Entertainment,Entertainment,Bowling Alley,35.93,Expense,Credit Card,2024-04,2024,4,,Apr 2024,False
TXN-01500,2024-04-24,Dining Out,Dining Out,Chick-fil-A,38.67,Expense,Credit Card,2024-04,2024,4,,Apr 2024,True
TXN-01504,2024-04-24,Transportation,Transportation,Uber,53.14,Expense,Credit Card,2024-04,2024,4,,Apr 2024,True
TXN-01516,2024-04-24,Subscriptions,Subscriptions,Spotify,15.85,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01497,2024-04-26,Dining Out,Dining Out,Chipotle,39.84,Expense,Debit Card,2024-04,2024,4,,Apr 2024,True
TXN-01513,2024-04-27,Shopping,Shopping,TJ Maxx,53.04,Expense,ACH Transfer,2024-04,2024,4,,Apr 2024,True
TXN-01505,2024-04-28,Transportation,Transportation,Toll Authority,179.24,Expense,Credit Card,2024-04,2024,4,,Apr 2024,True
TXN-01492,2024-04-29,Groceries,Groceries,Whole Foods,49.63,Expense,Debit Card,2024-04,2024,4,,Apr 2024,False
TXN-01490,2024-04-29,Groceries,Groceries,Trader Joe's,42.02,Expense,Credit Card,2024-04,2024,4,,Apr 2024,False
TXN-01524,2024-05-02,Groceries,Groceries,Kroger,53.45,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01526,2024-05-04,Groceries,Groceries,Whole Foods,73.54,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01527,2024-05-04,Groceries,Groceries,Aldi,48.43,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01544,2024-05-07,Shopping,Shopping,Target,65.77,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01538,2024-05-07,Utilities,Utilities,City Water Dept,77.32,Expense,Debit Card,2024-05,2024,5,,May 2024,False
TXN-01548,2024-05-07,Subscriptions,Subscriptions,Microsoft 365,37.82,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01531,2024-05-07,Dining Out,Dining Out,Panda Express,28.1,Expense,Credit Card,2024-05,2024,5,,May 2024,False
TXN-01535,2024-05-08,Transportation,Transportation,Toll Authority,55.07,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01537,2024-05-09,Transportation,Transportation,Lyft,73.24,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01542,2024-05-09,Entertainment,Entertainment,Steam Games,31.12,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01533,2024-05-12,Dining Out,Dining Out,Starbucks,24.95,Expense,Debit Card,2024-05,2024,5,,May 2024,False
TXN-01532,2024-05-12,Dining Out,Dining Out,Starbucks,36.47,Expense,Debit Card,2024-05,2024,5,,May 2024,False
TXN-01528,2024-05-12,Groceries,Groceries,Trader Joe's,57.1,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01529,2024-05-12,Dining Out,Dining Out,Chipotle,44.55,Expense,Debit Card,2024-05,2024,5,,May 2024,False
TXN-01530,2024-05-13,Dining Out,Dining Out,Starbucks,43.21,Expense,ACH Transfer,2024-05,2024,5,,May 2024,False
TXN-01523,2024-05-14,Groceries,Groceries,Aldi,60.86,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01550,2024-05-14,Subscriptions,Subscriptions,YouTube Premium,13.87,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01551,2024-05-15,Savings,Savings,Ally Bank Savings,500.0,Expense,Credit Card,2024-05,2024,5,,May 2024,False
TXN-01536,2024-05-15,Transportation,Transportation,Shell Gas,61.26,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01521,2024-05-18,Housing,Housing,Oakwood Apartments,1400.0,Expense,Credit Card,2024-05,2024,5,,May 2024,False
TXN-01540,2024-05-20,Entertainment,Entertainment,Concert Hall,46.82,Expense,Cash,2024-05,2024,5,,May 2024,True
TXN-01016,2024-05-21,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-05,2024,5,Bi-weekly paycheck,May 2024,False
TXN-01547,2024-05-22,Subscriptions,Subscriptions,Microsoft 365,25.71,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01525,2024-05-22,Groceries,Groceries,Whole Foods,136.67,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01543,2024-05-23,Shopping,Shopping,Nike,60.52,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01534,2024-05-24,Transportation,Transportation,City Parking,55.34,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01546,2024-05-25,Subscriptions,Subscriptions,Netflix,17.49,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01539,2024-05-25,Healthcare,Healthcare,Walgreens,114.43,Expense,Credit Card,2024-05,2024,5,,May 2024,True
TXN-01522,2024-05-26,Groceries,Groceries,Walmart Grocery,39.21,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01545,2024-05-26,Shopping,Shopping,Nike,82.59,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01541,2024-05-26,Entertainment,Entertainment,AMC Theatres,96.78,Expense,Debit Card,2024-05,2024,5,,May 2024,True
TXN-01549,2024-05-29,Subscriptions,Subscriptions,YouTube Premium,13.43,Expense,ACH Transfer,2024-05,2024,5,,May 2024,True
TXN-01558,2024-06-01,Groceries,Groceries,Kroger,79.71,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01564,2024-06-01,Dining Out,Dining Out,Chick-fil-A,22.35,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01582,2024-06-01,Savings,Savings,Ally Bank Savings,500.0,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01561,2024-06-03,Dining Out,Dining Out,Olive Garden,26.82,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01577,2024-06-03,Subscriptions,Subscriptions,Spotify,16.96,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01573,2024-06-06,Entertainment,Entertainment,Concert Hall,2.42,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01555,2024-06-06,Groceries,Groceries,Walmart Grocery,55.4,Expense,Cash,2024-06,2024,6,,Jun 2024,True
TXN-01563,2024-06-07,Dining Out,Dining Out,Panda Express,9.01,Expense,Cash,2024-06,2024,6,,Jun 2024,False
TXN-01560,2024-06-08,Dining Out,Dining Out,Chick-fil-A,73.95,Expense,Debit Card,2024-06,2024,6,,Jun 2024,False
TXN-01552,2024-06-08,Housing,Housing,River Bend Rentals,1400.0,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01578,2024-06-08,Subscriptions,Subscriptions,YouTube Premium,16.55,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01572,2024-06-09,Entertainment,Entertainment,Concert Hall,34.9,Expense,Debit Card,2024-06,2024,6,,Jun 2024,False
TXN-01575,2024-06-10,Shopping,Shopping,H&M,48.39,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01567,2024-06-11,Transportation,Transportation,BP Gas,73.22,Expense,ACH Transfer,2024-06,2024,6,,Jun 2024,True
TXN-01556,2024-06-12,Groceries,Groceries,Kroger,63.58,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01566,2024-06-13,Transportation,Transportation,Uber,56.69,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01554,2024-06-14,Groceries,Groceries,Walmart Grocery,53.31,Expense,Cash,2024-06,2024,6,,Jun 2024,True
TXN-01568,2024-06-16,Transportation,Transportation,Shell Gas,36.89,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01580,2024-06-17,Subscriptions,Subscriptions,Netflix,13.31,Expense,ACH Transfer,2024-06,2024,6,,Jun 2024,False
TXN-01579,2024-06-18,Subscriptions,Subscriptions,Netflix,12.21,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01557,2024-06-19,Groceries,Groceries,Aldi,58.48,Expense,Debit Card,2024-06,2024,6,,Jun 2024,True
TXN-01559,2024-06-19,Groceries,Groceries,Trader Joe's,68.23,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01553,2024-06-19,Groceries,Groceries,Whole Foods,63.2,Expense,Credit Card,2024-06,2024,6,,Jun 2024,True
TXN-01562,2024-06-19,Dining Out,Dining Out,Chipotle,46.94,Expense,Debit Card,2024-06,2024,6,,Jun 2024,False
TXN-01569,2024-06-19,Utilities,Utilities,City Water Dept,75.86,Expense,ACH Transfer,2024-06,2024,6,,Jun 2024,False
TXN-01017,2024-06-20,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-06,2024,6,Bi-weekly paycheck,Jun 2024,False
TXN-01574,2024-06-22,Shopping,Shopping,Target,31.28,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01570,2024-06-24,Healthcare,Healthcare,Eye Care Plus,90.97,Expense,Debit Card,2024-06,2024,6,,Jun 2024,False
TXN-01571,2024-06-24,Entertainment,Entertainment,AMC Theatres,40.13,Expense,Debit Card,2024-06,2024,6,,Jun 2024,False
TXN-01581,2024-06-24,Subscriptions,Subscriptions,Hulu,16.08,Expense,ACH Transfer,2024-06,2024,6,,Jun 2024,False
TXN-01565,2024-06-26,Transportation,Transportation,Uber,47.12,Expense,Debit Card,2024-06,2024,6,,Jun 2024,True
TXN-01576,2024-06-29,Shopping,Shopping,H&M,71.55,Expense,Credit Card,2024-06,2024,6,,Jun 2024,False
TXN-01610,2024-07-01,Subscriptions,Subscriptions,Netflix,15.45,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01596,2024-07-02,Dining Out,Dining Out,Starbucks,33.92,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01603,2024-07-03,Entertainment,Entertainment,Bowling Alley,29.86,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01595,2024-07-03,Dining Out,Dining Out,Starbucks,30.18,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01613,2024-07-03,Subscriptions,Subscriptions,Adobe CC,16.08,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01586,2024-07-04,Groceries,Groceries,Whole Foods,76.67,Expense,Cash,2024-07,2024,7,,Jul 2024,True
TXN-01597,2024-07-04,Transportation,Transportation,Lyft,54.47,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01585,2024-07-05,Groceries,Groceries,Trader Joe's,44.31,Expense,Debit Card,2024-07,2024,7,,Jul 2024,True
TXN-01606,2024-07-07,Shopping,Shopping,TJ Maxx,35.56,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01611,2024-07-08,Subscriptions,Subscriptions,Netflix,14.26,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01614,2024-07-09,Savings,Savings,Marcus Savings,500.0,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01598,2024-07-09,Transportation,Transportation,Shell Gas,71.71,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01583,2024-07-11,Housing,Housing,River Bend Rentals,1400.0,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01594,2024-07-11,Dining Out,Dining Out,Olive Garden,23.78,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01593,2024-07-12,Dining Out,Dining Out,Local Bistro,33.72,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01609,2024-07-12,Shopping,Shopping,H&M,74.12,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01587,2024-07-14,Groceries,Groceries,Whole Foods,68.36,Expense,Debit Card,2024-07,2024,7,,Jul 2024,True
TXN-01584,2024-07-14,Groceries,Groceries,Whole Foods,72.12,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01599,2024-07-14,Transportation,Transportation,Lyft,47.26,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01591,2024-07-16,Dining Out,Dining Out,Starbucks,25.27,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01588,2024-07-17,Groceries,Groceries,Aldi,63.63,Expense,Debit Card,2024-07,2024,7,,Jul 2024,True
TXN-01604,2024-07-17,Entertainment,Entertainment,Local Gym,18.95,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01592,2024-07-18,Dining Out,Dining Out,Chick-fil-A,27.57,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01607,2024-07-18,Shopping,Shopping,Amazon,38.39,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01018,2024-07-19,Income,Salary,Employer Direct Deposit,4500.0,Income,ACH Transfer,2024-07,2024,7,Bi-weekly paycheck,Jul 2024,False
TXN-01601,2024-07-19,Utilities,Utilities,AT&T Internet,75.37,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01605,2024-07-22,Entertainment,Entertainment,AMC Theatres,42.55,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01600,2024-07-23,Transportation,Transportation,Shell Gas,26.21,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01589,2024-07-26,Groceries,Groceries,Kroger,58.65,Expense,Credit Card,2024-07,2024,7,,Jul 2024,True
TXN-01590,2024-07-27,Groceries,Groceries,Kroger,75.8,Expense,Debit Card,2024-07,2024,7,,Jul 2024,True
TXN-01608,2024-07-29,Shopping,Shopping,Best Buy,102.38,Expense,Cash,2024-07,2024,7,,Jul 2024,True
TXN-01602,2024-07-30,Healthcare,Healthcare,OU Medical,46.42,Expense,Credit Card,2024-07,2024,7,,Jul 2024,False
TXN-01612,2024-07-30,Subscriptions,Subscriptions,Spotify,18.93,Expense,Debit Card,2024-07,2024,7,,Jul 2024,False
TXN-01634,2024-08-01,Entertainment,Entertainment,AMC Theatres,29.12,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
TXN-01624,2024-08-01,Dining Out,Dining Out,Starbucks,43.75,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01623,2024-08-01,Dining Out,Dining Out,Panda Express,10.72,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01622,2024-08-05,Groceries,Groceries,Walmart Grocery,80.79,Expense,ACH Transfer,2024-08,2024,8,,Aug 2024,True
TXN-01637,2024-08-06,Shopping,Shopping,H&M,38.33,Expense,Cash,2024-08,2024,8,,Aug 2024,False
TXN-01626,2024-08-06,Dining Out,Dining Out,Local Bistro,33.63,Expense,Credit Card,2024-08,2024,8,,Aug 2024,True
TXN-01636,2024-08-07,Shopping,Shopping,Nike,52.8,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
TXN-01629,2024-08-07,Transportation,Transportation,Shell Gas,56.38,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01618,2024-08-08,Groceries,Groceries,Trader Joe's,58.1,Expense,Debit Card,2024-08,2024,8,,Aug 2024,True
TXN-01625,2024-08-08,Dining Out,Dining Out,Panda Express,19.92,Expense,Credit Card,2024-08,2024,8,,Aug 2024,True
TXN-01631,2024-08-11,Utilities,Utilities,OG&E Electric,66.49,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01628,2024-08-11,Transportation,Transportation,Shell Gas,55.66,Expense,ACH Transfer,2024-08,2024,8,,Aug 2024,False
TXN-01616,2024-08-12,Groceries,Groceries,Walmart Grocery,79.51,Expense,ACH Transfer,2024-08,2024,8,,Aug 2024,True
TXN-01619,2024-08-13,Groceries,Groceries,Kroger,46.05,Expense,Credit Card,2024-08,2024,8,,Aug 2024,True
TXN-01640,2024-08-13,Subscriptions,Subscriptions,Microsoft 365,16.1,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01639,2024-08-13,Subscriptions,Subscriptions,Microsoft 365,11.24,Expense,Debit Card,2024-08,2024,8,,Aug 2024,False
TXN-01635,2024-08-13,Entertainment,Entertainment,Local Gym,45.45,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
TXN-01615,2024-08-14,Housing,Housing,Metro Property Mgmt,1400.0,Expense,Credit Card,2024-08,2024,8,,Aug 2024,False
